Industry,Topic,Domain,Employee_Size,Job_Level,iLead_Grade,Bombora_Score,Techno_Score,Intent_Signal,country
Retail,Data Center Automation,daengineering.co.uk,201 to 500,V-Level,F,0,1,F,India
Retail,Data Center Automation,nubisuk.com,10001+,V-Level,F,0,1,F,Indonesia
Retail,Data Center Automation,pcstore.net,501 to 1000,V-Level,F,0,1,F,Iran
Retail,Data Center Automation,sapphiresystems.co.uk,1001 to 5000,V-Level,F,0,1,F,Iraq
Retail,Data Center Automation,amtrustgroup.com,10001+,V-Level,F,0,1,F,Ireland
Retail,Data Center Automation,itconsult.net,501 to 1000,V-Level,F,0,1,F,Isle Of Man
Retail,Data Center Automation,uk-tss.com,501 to 1000,V-Level,F,0,1,F,Israel
Retail,Data Center Automation,alfresco.com,501 to 1000,V-Level,F,0,1,F,Italy
Retail,Data Center Automation,barkerpartnership.co.uk,501 to 1000,V-Level,F,0,1,F,Jamaica
Retail,Data Center Automation,game.co.uk,501 to 1000,V-Level,F,0,1,F,Japan
Retail,Data Center Automation,holdcroft.com,10001+,V-Level,F,0,1,F,Jersey
Retail,Data Center Automation,kaplanis.com,10001+,V-Level,F,0,1,F,Jordan
Retail,Data Center Automation,stuffadvertising.com,10001+,V-Level,F,0,1,F,Kazakhstan
Retail,Data Center Automation,warwickcondominium.com,5001 to 10000,V-Level,F,0,1,F,Kenya
Retail,Data Center Automation,vaioni.net,10001+,V-Level,F,0,1,F,Kiribati
Retail,Data Center Automation,wnc.ac.uk,501 to 1000,V-Level,F,0,1,F,"Korea, Dem. Peoples Rep Of"
Retail,Data Center Automation,barnardos.co.uk,501 to 1000,V-Level,F,0,1,F,"Korea, Republic Of"
Retail,Data Center Automation,a1wellness.hu,1001 to 5000,V-Level,F,0,1,F,Kuwait
Retail,Data Center Automation,computerizedinnovation.com,10001+,V-Level,F,0,1,F,Kyrgyzstan
Retail,Data Center Automation,greensquaregroup.com,501 to 1000,V-Level,F,0,1,F,Lao PDR
Retail,Data Center Automation,headlandtorquay.com,51 to 200,V-Level,F,0,1,F,Latvia
Retail,Data Center Automation,hspplastics.co.uk,501 to 1000,V-Level,F,0,1,F,Lebanon
Retail,Data Center Automation,inasset.es,201 to 500,V-Level,F,0,1,F,Lesotho
Retail,Data Center Automation,kendal.ac.uk,501 to 1000,V-Level,F,0,1,F,Liberia
Retail,Data Center Automation,zsc-pbt-tnma-1e1.nhs.uk,10001+,V-Level,F,0,1,F,Libyan Arab Jamahiriya
Retail,Data Center Automation,4t2.co.uk,10001+,V-Level,F,0,1,F,Liechtenstein
Retail,Data Center Automation,shepwell.co.uk,501 to 1000,V-Level,F,0,1,F,Lithuania
Retail,Data Center Automation,alterian.com,501 to 1000,V-Level,F,0,1,F,Luxembourg
Retail,Data Center Automation,colefabrics.com,501 to 1000,V-Level,F,0,1,F,Macau
Retail,Data Center Automation,dslaw.ie,501 to 1000,V-Level,F,0,1,F,Macedonia
Retail,Data Center Automation,hhugs.org.uk,501 to 1000,V-Level,F,0,1,F,Madagascar
Retail,Data Center Automation,infogroup.gr,501 to 1000,V-Level,F,0,1,F,Malawi
Retail,Data Center Automation,mitchellgordon.co.uk,501 to 1000,V-Level,F,0,1,F,Malaysia
Retail,Data Center Automation,pcmoore.ie,501 to 1000,V-Level,F,0,1,F,Maldives
Retail,Data Center Automation,principality.co.uk,10001+,V-Level,F,0,1,F,Mali
Retail,Data Center Automation,caviar.co.uk,51 to 200,C-Level,F,0,1,F,Malta
Retail,Data Center Automation,liamconnolly.co.uk,201 to 500,C-Level,F,0,1,F,Marshall Islands
Retail,Data Center Automation,amazingmedia.co.uk,501 to 1000,C-Level,F,0,1,F,Martinique
Retail,Data Center Automation,citizen-europe.com,11 to 50,C-Level,F,0,1,F,Mauritania
Retail,Data Center Automation,exact3ex.co.uk,10001+,C-Level,F,0,1,F,Mauritius
Retail,Data Center Automation,fasthosts.com,10001+,C-Level,F,0,1,F,Mayotte
Retail,Data Center Automation,firstdata.de,1001 to 5000,C-Level,F,0,1,F,Mexico
Retail,Data Center Automation,getronics.com,10001+,C-Level,F,0,1,F,Micronesia
Retail,Data Center Automation,iwm.ac.uk,1001 to 5000,C-Level,F,0,1,F,Moldava Republic Of
Retail,Data Center Automation,nelson.ac.uk,501 to 1000,C-Level,F,0,1,F,Monaco
Retail,Data Center Automation,net23.hu,10001+,C-Level,F,0,1,F,Mongolia
Retail,Data Center Automation,netcars.com,1001 to 5000,C-Level,F,0,1,F,Montenegro
Retail,Data Center Automation,norwest.co.uk,1001 to 5000,C-Level,F,0,1,F,Montserrat
Retail,Data Center Automation,pharmexx.co.uk,1001 to 5000,C-Level,F,0,1,F,Morocco
Retail,Data Center Automation,portfoliodesign.net,10001+,C-Level,F,0,1,F,Mozambique
Retail,Data Center Automation,state.pa.us,10001+,C-Level,F,0,1,F,Myanmar
Retail,Data Center Automation,upp-ltd.com,501 to 1000,C-Level,F,0,1,F,Namibia
Retail,Data Center Automation,rgu.ac.uk,501 to 1000,C-Level,F,0,1,F,Nauru
Retail,Data Center Automation,crunchcraft.com,10001+,C-Level,F,0,1,F,Nepal
Retail,Data Center Automation,bpp-tech.com,10001+,C-Level,F,0,1,F,Netherlands
Retail,Data Center Automation,aber.ac.uk,201 to 500,C-Level,F,0,1,F,Netherlands Antilles
Retail,Data Center Automation,accredoltd.co.uk,1001 to 5000,C-Level,F,0,1,F,New Caledonia
Retail,Data Center Automation,intertectra.net,1001 to 5000,C-Level,F,0,1,F,New Zealand
Retail,Data Center Automation,ionit.co.uk,1001 to 5000,C-Level,F,0,1,F,Nicaragua
Retail,Data Center Automation,kaporal.com,10001+,C-Level,F,0,1,F,Niger
Retail,Data Center Automation,stpaulsschool.org.uk,501 to 1000,C-Level,F,0,1,F,Nigeria
Retail,Data Center Automation,torbay.gov.uk,10001+,C-Level,F,0,1,F,Niue
Retail,Data Center Automation,westsussex.gov.uk,501 to 1000,C-Level,F,0,1,F,Norfolk Island
Retail,Data Center Automation,fourseasons.com,501 to 1000,C-Level,F,0,1,F,Northern Mariana Islands
Retail,Data Center Automation,fibreservices.co.uk,501 to 1000,C-Level,F,0,1,F,Norway
Retail,Data Center Automation,hcahealthcare.co.uk,11 to 50,C-Level,F,0,1,F,Oman
Retail,Data Center Automation,tssa-mailing.org.uk,10001+,C-Level,F,0,1,F,Pakistan
Retail,Data Center Automation,cariocca.co.uk,5001 to 10000,Director,F,0,1,F,Palau
Retail,Data Center Automation,ceri-sciences-po.org,1001 to 5000,Director,F,0,1,F,Palestine
Retail,Data Center Automation,cgi-group.co.uk,10001+,Director,F,0,1,F,Panama
Retail,Data Center Automation,commercialfirst.co.uk,1001 to 5000,Director,F,0,1,F,Papua New Guinea
Retail,Data Center Automation,contentandcode.com,1001 to 5000,Director,F,0,1,F,Paraguay
Retail,Data Center Automation,cortech.co.uk,1001 to 5000,Director,F,0,1,F,Peru
Retail,Data Center Automation,csa.co.uk,10001+,Director,F,0,1,F,Philippines
Retail,Data Center Automation,cslberks.org.uk,501 to 1000,Director,F,0,1,F,Pitcairn
Retail,Data Center Automation,dalycityoralsurgery.com,501 to 1000,Director,F,0,1,F,Poland
Retail,Data Center Automation,discountdomainsuk.com,1001 to 5000,Director,F,0,1,F,Portugal
Retail,Data Center Automation,ecscase.com,1001 to 5000,Director,F,0,1,F,Puerto Rico
Retail,Data Center Automation,ems-uk.org,5001 to 10000,Director,F,0,1,F,Qatar
Retail,Data Center Automation,euroflow.com,501 to 1000,Director,F,0,1,F,Reunion
Retail,Data Center Automation,fujifilm.co.uk,501 to 1000,Director,F,0,1,F,Romania
Retail,Data Center Automation,gerdau.com,1001 to 5000,Director,F,0,1,F,Russia
Retail,Data Center Automation,goscomb.net,1001 to 5000,Director,F,0,1,F,Rwanda
Retail,Data Center Automation,henryling.co.uk,1001 to 5000,Director,F,0,1,F,Saint Kitts And Nevis
Retail,Data Center Automation,honda.com,1001 to 5000,Director,F,0,1,F,Saint Lucia
Retail,Data Center Automation,howdengroup.com,501 to 1000,Director,F,0,1,F,Saint Vincent And The Grenadines
Retail,Data Center Automation,howdens.com,501 to 1000,Director,F,0,1,F,Samoa
Retail,Data Center Automation,hull-college.ac.uk,501 to 1000,Director,F,0,1,F,San Marino
Retail,Data Center Automation,ipaadvisory.co.uk,201 to 500,Director,F,0,1,F,Sao Tome And Principe
Retail,Data Center Automation,key2uk.com,10001+,Director,F,0,1,F,Saudi Arabia
Retail,Data Center Automation,larsonallen.com,201 to 500,Director,F,0,1,F,Scotland
Retail,Data Center Automation,lyonsdownschool.co.uk,10001+,Director,F,0,1,F,Senegal
Retail,Data Center Automation,mapfre.com,501 to 1000,Director,F,0,1,F,Serbia
Retail,Data Center Automation,mcgee.co.uk,201 to 500,Director,F,0,1,F,Seychelles
Retail,Data Center Automation,mexxem.ro,201 to 500,Director,F,0,1,F,Sierra Leone
Retail,Data Center Automation,mitsubishi-cars.co.uk,201 to 500,Director,F,0,1,F,Singapore
Retail,Data Center Automation,monitorenv.com,201 to 500,Director,F,0,1,F,Slovakia
Retail,Data Center Automation,mottmac.com,201 to 500,Director,F,0,1,F,Slovenia
Retail,Data Center Automation,ogl.co.uk,501 to 1000,Director,F,0,1,F,Solomon Islands
Retail,Data Center Automation,redskyit.com,201 to 500,Director,F,0,1,F,Somalia
Retail,Data Center Automation,reply.com,1001 to 5000,Director,F,0,1,F,South Africa
Retail,Data Center Automation,rfu.com,201 to 500,Director,F,0,1,F,South Georgia And The South Sandwich Islands
Retail,Data Center Automation,rsmsurveys.com,1001 to 5000,Director,F,0,1,F,Soviet Union
Retail,Data Center Automation,ssrlimited.co.uk,501 to 1000,Director,F,0,1,F,Spain
Retail,Data Center Automation,staustellbrewery.co.uk,201 to 500,Director,F,0,1,F,Sri Lanka
Retail,Data Center Automation,strats-estates.co.uk,1001 to 5000,Director,F,0,1,F,St. Helena
Retail,Data Center Automation,talking-talent.com,1001 to 5000,Director,F,0,1,F,St. Pierre And Miquelon
Retail,Data Center Automation,tecnauk.com,1001 to 5000,Director,F,0,1,F,Sudan
Retail,Data Center Automation,teradata.com,1001 to 5000,Director,F,0,1,F,Suriname
Retail,Data Center Automation,tnsi.com,1001 to 5000,Director,F,0,1,F,Svalbard And Jan Mayen
Retail,Data Center Automation,verkada.com,201 to 500,Director,F,0,1,F,Swaziland
Retail,Data Center Automation,virginballoonflights.co.uk,501 to 1000,Director,F,0,1,F,Sweden
Retail,Data Center Automation,warrington.gov.uk,501 to 1000,Director,F,0,1,F,Switzerland
Retail,Data Center Automation,waterstons.com,501 to 1000,Director,F,0,1,F,Syrian Arab Republic
Retail,Data Center Automation,wkparchitects.co.uk,501 to 1000,Director,F,0,1,F,Taiwan
Retail,Data Center Automation,block-solutions.net,501 to 1000,Director,F,0,1,F,Tajikistan
Retail,Data Center Automation,deloitte.co.uk,1001 to 5000,Director,F,0,1,F,"Tanzania, United Republic Of"
Retail,Data Center Automation,theaa.com,1001 to 5000,Director,F,0,1,F,Thailand
Retail,Data Center Automation,bothams.co.uk,501 to 1000,Director,F,0,1,F,Togo
Retail,Data Center Automation,coventrybuildingsociety.co.uk,501 to 1000,Director,F,0,1,F,Tokelau
Retail,Data Center Automation,performancein.com,1001 to 5000,Director,F,0,1,F,Tonga
Retail,Data Center Automation,wns.ro,5001 to 10000,Director,F,0,1,F,Trinidad And Tobago
Retail,Data Center Automation,ourfc.org,10001+,Director,F,0,1,F,Tunisia
Retail,Data Center Automation,rapid7.com,10001+,Director,F,0,1,F,Turkey
Retail,Data Center Automation,britcom.co.uk,1001 to 5000,Director,F,0,1,F,Turkmenistan
Retail,Data Center Automation,eibs.co.uk,1001 to 5000,Director,F,0,1,F,Turks And Caicos Islands
Retail,Data Center Automation,zsc-pbt-tnma-1c1.nhs.uk,10001+,Director,F,0,1,F,Tuvalu
Retail,Data Center Automation,bishopsbeds.co.uk,501 to 1000,Director,F,0,1,F,Uganda
Retail,Data Center Automation,stanleybet.com,1001 to 5000,Director,F,0,1,F,Ukraine
Retail,Data Center Automation,uckg.org,1001 to 5000,Director,F,0,1,F,United Arab Emirates
Retail,Data Center Automation,bcsoh.org,10001+,Director,F,0,1,F,United Kingdom
Retail,Data Center Automation,wildbluekc.com,10001+,Director,F,0,1,F,United States
Retail,Data Center Automation,eversheds-sutherland.com,501 to 1000,Director,F,0,1,F,United States Minor Outlying Islands
Retail,Data Center Automation,phoenixgroup.co.uk,501 to 1000,Director,F,0,1,F,Uruguay
Retail,Data Center Automation,rbht.nhs.uk,1001 to 5000,Director,F,0,1,F,Uzbekistan
Retail,Data Center Automation,fibwi.com,501 to 1000,Director,F,0,1,F,Vanuatu
Retail,Data Center Automation,1o1.co.uk,501 to 1000,Director,F,0,1,F,Vatican City State
Retail,Data Center Automation,adamsmith.ac.uk,501 to 1000,Director,F,0,1,F,Venezuela
Retail,Data Center Automation,adtvservices.co.uk,1001 to 5000,Director,F,0,1,F,Viet Nam
Retail,Data Center Automation,afinite.co.uk,10001+,Director,F,0,1,F,Virgin Islands (u.s.)
Retail,Data Center Automation,arc.net.au,501 to 1000,Director,F,0,1,F,Wallis And Futuna Islands
Retail,Data Center Automation,aseeltd.com,501 to 1000,Director,F,0,1,F,Western Sahara
Retail,Data Center Automation,backofficeit.co.uk,501 to 1000,Director,F,0,1,F,Yemen
Retail,Data Center Automation,banksov.com,501 to 1000,Director,F,0,1,F,Zambia
Retail,Data Center Automation,bedeck.co.uk,501 to 1000,Director,F,0,1,F,Zimbabwe
Retail,Data Center Automation,bellsfoodgroup.co.uk,1001 to 5000,Director,F,0,1,F,Afghanistan
Retail,Data Center Automation,bgisas.com,501 to 1000,Director,F,0,1,F,Aland Islands
Retail,Data Center Automation,bmjnet.com.br,501 to 1000,Director,F,0,1,F,Albania
Retail,Data Center Automation,bmtdsl.co.uk,1001 to 5000,Director,F,0,1,F,Algeria
Retail,Data Center Automation,britishceramictile.com,501 to 1000,Director,F,0,1,F,American Samoa
Retail,Data Center Automation,bsccentralservices.com,1001 to 5000,Director,F,0,1,F,Andorra
Retail,Data Center Automation,busibox.net,1001 to 5000,Director,F,0,1,F,Angola
Retail,Data Center Automation,c2kni.org.uk,1001 to 5000,Director,F,0,1,F,Anguilla
Retail,Data Center Automation,cardinalnewman.ac.uk,501 to 1000,Director,F,0,1,F,Antarctica
Retail,Data Center Automation,cbi.com,501 to 1000,Director,F,0,1,F,Antigua And Barbuda
Retail,Data Center Automation,charityshare.org.uk,1001 to 5000,Director,F,0,1,F,Argentina
Document-Imaging-Provider,Cyber Security,clarksons.com,1001 to 5000,Director,F,0,1,F,Armenia
Document-Imaging-Provider,Cyber Security,coventrysports.co.uk,501 to 1000,Director,F,0,1,F,Aruba
Document-Imaging-Provider,Cyber Security,crouchchapman.co.uk,1001 to 5000,Director,F,0,1,F,Ascension Island
Document-Imaging-Provider,Cyber Security,ctrcomms.co.uk,1001 to 5000,Director,F,0,1,F,Australia
Document-Imaging-Provider,Cyber Security,cynergybank.co.uk,1001 to 5000,Director,F,0,1,F,Austria
Document-Imaging-Provider,Cyber Security,cysec.com,1001 to 5000,Director,F,0,1,F,Azerbaijan
Document-Imaging-Provider,Cyber Security,datapipe.com,501 to 1000,Director,F,0,1,F,Bahamas
Document-Imaging-Provider,Cyber Security,deltabalustrades.com,501 to 1000,Director,F,0,1,F,Bahrain
Document-Imaging-Provider,Cyber Security,dirco.gov.za,501 to 1000,Director,F,0,1,F,Bangladesh
Document-Imaging-Provider,Cyber Security,dix.jp,501 to 1000,Director,F,0,1,F,Barbados
Document-Imaging-Provider,Cyber Security,eirogoff.com,1001 to 5000,Director,F,0,1,F,Belarus
Document-Imaging-Provider,Cyber Security,emperordesign.co.uk,501 to 1000,Director,F,0,1,F,Belgium
Document-Imaging-Provider,Cyber Security,ennellwelding.co.uk,10001+,Director,F,0,1,F,Belize
Document-Imaging-Provider,Cyber Security,epiqsystems.com,201 to 500,Director,F,0,1,F,Benin
Document-Imaging-Provider,Cyber Security,everymanplayhouse.com,201 to 500,Director,F,0,1,F,Bermuda
Document-Imaging-Provider,Cyber Security,fedsureips.co.uk,1001 to 5000,Director,F,0,1,F,Bhutan
Document-Imaging-Provider,Cyber Security,fifcogroup.com,501 to 1000,Director,F,0,1,F,Bolivia
Document-Imaging-Provider,Cyber Security,fundamentalmonitor.com,1001 to 5000,Director,F,0,1,F,Bosnia And Herzegovina
Document-Imaging-Provider,Cyber Security,gilmond.com,501 to 1000,Director,F,0,1,F,Botswana
Document-Imaging-Provider,Cyber Security,greencooling.co.uk,501 to 1000,Director,F,0,1,F,Bouvet Island
Document-Imaging-Provider,Cyber Security,gsa.ac.uk,10001+,Director,F,0,1,F,Brazil
Document-Imaging-Provider,Cyber Security,midkent.ac.uk,501 to 1000,Director,F,0,1,F,British Indian Ocean Territory
Document-Imaging-Provider,Cyber Security,netplus.ch,10001+,Director,F,0,1,F,British Virgin Islands
Document-Imaging-Provider,Cyber Security,northamptonshire.gov.uk,201 to 500,Director,F,0,1,F,Brunei Darussalam
Document-Imaging-Provider,Cyber Security,novitascapital.com,201 to 500,Director,F,0,1,F,Bulgaria
Document-Imaging-Provider,Cyber Security,oaklands.ac.uk,501 to 1000,Director,F,0,1,F,Burkina Faso
Document-Imaging-Provider,Cyber Security,prolificideas.com,5001 to 10000,Director,F,0,1,F,Burundi
Document-Imaging-Provider,Cyber Security,qinec.com,1001 to 5000,Director,F,0,1,F,Cambodia
Document-Imaging-Provider,Cyber Security,rdg.ac.uk,1001 to 5000,Director,F,0,1,F,Cameroon
Document-Imaging-Provider,Cyber Security,samsoncontrols.co.uk,10001+,Director,F,0,1,F,Canada
Document-Imaging-Provider,Cyber Security,satcom-systems.net,5001 to 10000,Director,F,0,1,F,Cape Verde
Document-Imaging-Provider,Cyber Security,sccdbltd.co.uk,1001 to 5000,Director,F,0,1,F,Cayman Islands
Document-Imaging-Provider,Cyber Security,serv-ftp.com,1001 to 5000,Director,F,0,1,F,Central African Republic
Document-Imaging-Provider,Cyber Security,sheridaninternet.co.uk,1001 to 5000,Director,F,0,1,F,Chad
Document-Imaging-Provider,Cyber Security,sismer.it,1001 to 5000,Director,F,0,1,F,Chile
Document-Imaging-Provider,Cyber Security,strattonstmargaret.gov.uk,501 to 1000,Director,F,0,1,F,China
Document-Imaging-Provider,Cyber Security,syriatel.com.sy,501 to 1000,Director,F,0,1,F,Christmas Island
Document-Imaging-Provider,Cyber Security,threesteps.ie,501 to 1000,Director,F,0,1,F,Cocos Islands
Document-Imaging-Provider,Cyber Security,univr.it,201 to 500,Director,F,0,1,F,Colombia
Document-Imaging-Provider,Cyber Security,vanstone-gardencentre.co.uk,1001 to 5000,Director,F,0,1,F,Comoras
Document-Imaging-Provider,Cyber Security,viad.com,501 to 1000,Director,F,0,1,F,Congo
Document-Imaging-Provider,Cyber Security,vigilantglobal.com,201 to 500,Director,F,0,1,F,Cook Islands
Document-Imaging-Provider,Cyber Security,vlex.com,501 to 1000,Director,F,0,1,F,Costa Rica
Document-Imaging-Provider,Cyber Security,wecl.co.uk,501 to 1000,Director,F,0,1,F,Cote D Ivoire
Document-Imaging-Provider,Cyber Security,wgilder.co.uk,501 to 1000,Director,F,0,1,F,Croatia
